place_id,name,primary_type,address,latitude,longitude,rating,user_rating_count,distance_to_center_m,review1_rating,review1_text,review1_author,review1_publish_time,review2_rating,review2_text,review2_author,review2_publish_time,review3_rating,review3_text,review3_author,review3_publish_time,review4_rating,review4_text,review4_author,review4_publish_time,review5_rating,review5_text,review5_author,review5_publish_time
ChIJ5a8UZkYayUwRJL7ahfUq-SM,Hinnawi Bros Bagel & Café | Président-Kennedy,cafe,"645 Av. du Président-Kennedy, Montréal, QC H3A 2L1, Canada",45.5046695,-73.57256559999999,4.3,580.0,94.8,5.0,"Ordered the everything bagel with cream cheese and coffee. The bagel was flavorful, dense, and moist. Very, very good. I would frequent this spot if I was local. Decent seating inside. Nothing that really impressed me. The staff was awesome and helpful.",James Keeler,2025-08-27T21:57:49.124969196Z,5.0,"Service is great! We’re visiting Montreal from Toronto. It’s December 27, 2025, and it’s not very crowded. The coffee is excellent, and the bagels are fresh and delicious. Highly recommended! We forgot to take a picture of the bagels because they were too tasty to wait for a photo.",Eric,2025-12-27T18:01:06.596388740Z,5.0,"The bagel sandwiches are amazing. We ended up ordering three between two people, they were that good. We tried the Quebec, the Montreal and the Amelia. My favorite was the Amelia. After we devoured all the sandwiches, we were offered some of the muffins to try for free. They were soft and flavorful. When I come back to Montreal, I will definitely be coming back here for breakfast. The staff were very friendly and the food was delicious.",Jessica D,2025-07-13T14:12:05.283620625Z,4.0,"Had to stop by this place because it was recommended by a few sites on Google. Sad to report this is not my favorite. The bagels are thicker than regular Montreal bagels, and taste similar to NY bagels. The fillings are quite nice tho…and daily special is a good deal to get",Foodie Traveler,2024-07-25T04:42:48.001421Z,4.0,"Visiting from Toronto this place had some good bagels however they did not toast my bagel, maybe I needed to ask them to do it? Other than that everything was good I’d recommend this place. Not too expensive either.",andy s,2025-04-19T16:07:45.950992Z
ChIJEepYOtUbyUwRjLkV_-dW-8M,Sushi Sama,sushi_restaurant,"635 Av. du Président-Kennedy, Montréal, QC H3A 1K1, Canada",45.5047895,-73.57237769999999,4.3,227.0,104.2,5.0,"This place is an absolute gem! The sushi is so fresh, clean, and beautifully prepared—you can really taste the quality in every bite. Everything feels light yet flavorful, and it’s clear they put a lot of care into their ingredients. The atmosphere is welcoming, and the staff are attentive without being overbearing. Easily one of the best sushi spots I’ve been to, and I’ll definitely be coming back!",Yizhi Sun,2025-10-02T21:44:10.918223429Z,5.0,"This sushi restaurant was recommended by my friend. I've ordered three different types, and the sushi is so yummy and fresh! I’ll definitely come back again.
I especially loved the sushi pizza — it had fish roe, smoked salmon, tuna, and avocado, all of which are my favorites～",Doris Wu,2025-09-02T22:10:07.075473407Z,5.0,"Amazing take out sushi restaurant.  Highly recommend this place. Fast service, delicious food!",chris B,2025-09-13T23:32:53.778165632Z,3.0,"Compared to the other Sushi Sama restaurants, I feel like the pieces here were the smallest especially for the nigiris. Even though they are the same price, the pieces are smaller and the size of the topping is not as generous as well. However, the ingredients are still pretty fresh and the quality is great. As always, I really like their blend of homemade soya sauce which has a great balance of flavours and complements their sushi so well. On the other hand, I feel like their wasabi was pretty weak in flavours.",Kid JL,2025-05-16T16:34:10.185473Z,5.0,"Awesome sushi, really delicious and the girl was incredibly kind to us :)",Emily Morrice,2025-12-23T23:02:13.830514807Z
ChIJH0oSZkYayUwRb75RtGijE7g,A&W Canada,hamburger_restaurant,"655 Av. du Président-Kennedy, Montréal, QC H3A 1K1, Canada",45.5047541,-73.5725609,3.7,992.0,91.6,5.0,"What made my experience truly unforgettable wasn’t just the delicious food. It was Martine’s exceptional service.

She brings such warmth, attentiveness, and genuine kindness, effortlessly blending professionalism with a personal touch.

Dining here felt less like a restaurant visit and more like being cared for. Honestly, I’ll keep coming back just to be greeted by Martine’s beautiful smile.",Chidinma,2025-04-18T21:09:29.331126Z,5.0,"Dropped by for a quick bite and was pleasantly surprised by the quality of food and speed it was prepped. I think there were only two folks behind the counter and our meal was ready in about 5 mins. Looking inside, you’d think there wasn’t enough dining area but they do have a second floor that’s pretty spacious with nice street views for people watching.",Traveler A,2024-08-13T15:13:43.200135Z,3.0,"Let me preface this by saying I will be back. It was 1 AM and it did the trick. We’ll start with the good.
- interesting layout
- weird images on walls added vibe
- unique vantage point from upper level
- food was good

Bad aspects:
Ordering was like being in the twilight zone. I am a girl who knows what she wants but is also able to compromise. Neither of that happened for me. Our group was missing spicy mayo, drinks, a full burger, and randomly missing a bunch of standard condiments. The staff was helpful when we went to ask for these things again after sitting down but it took too much brain power to get a close-enough version of
what we ordered. Our orders were relatively basic but did have some normal requests (ie please add spicy mayo, please none of this condiment, etc).

Anyways I’ll be back",Lauren F,2024-11-10T07:00:43.064347Z,1.0,"If I could give zero stars, I would. This was by far the most appalling fast-food experience I’ve ever had.

First, they messed up our order—not a small mistake, but completely wrong. When we tried to politely point it out, instead of fixing the issue, the employee actually yelled at us as though it was somehow our fault that they couldn’t get a simple order right. The arrogance and lack of accountability were shocking.

To make matters worse, when our food finally did come out, it was prepared poorly and clearly rushed. Everything looked sloppy, tasted off, and was nowhere near A&W’s usual standard.

The absolute worst part was the rudeness. We were treated with hostility from start to finish, as if customers daring to expect the correct food were an inconvenience. Fast food service isn’t fine dining, but basic respect and decency should not be too much to ask.

A&W should be ashamed to have staff representing their brand this way. We left feeling disrespected, hungry, and disgusted by the whole ordeal.

Save yourself the frustration and go literally anywhere else—because this location does not care about its customers, quality, or professionalism.",Jamie E,2025-09-21T15:30:30.497661176Z,4.0,"It's A&W! A classic dining experience. It's what you expect. Familiar and warm childhood memories. And yes, absolutely get the root beer float.",James Keeler,2025-08-27T21:30:31.708143524Z
ChIJJQQs_ygbyUwReRpAkw5vauQ,Sushi Inbox,restaurant,"2045 Av. Union, Montréal, QC H3A 2C1, Canada",45.5050541,-73.57159519999999,4.7,240.0,162.0,5.0,"One of the best sushi place I’ve went to. It has fresh and big generous slices of salmon. Amazing price for the quality of all their ingredients, so fresh and delicious. We also loved the promotion for students : free drinks if you show them your school ID. The worker was so nice and welcoming!!",Theodora P.,2025-09-28T01:21:47.323901534Z,5.0,"I really really really liked their sushi, it was just amazing. Super fresh and tasty, it's that good. If you're in the area, this spot is a must try.",Chronos,2025-05-06T22:33:54.400793Z,5.0,"If you love Sushi, this is the place! It taste fresh and it is delicious. It is one of the best Sushi I have in my life! The staffs were really friendly :) I would come back here when I am back to  Montreal! I would recommend the Sushi from the first picture :)",D K,2025-05-07T23:57:03.967915Z,5.0,One of the best sushis in Montréal. Cozy and SUPER fresh fish. I swear is my go to place. And the staff is really friendly,Taina Almeida Tai,2025-05-27T00:50:39.661005Z,5.0,"Food was great, prices were great too. Lots of options. Server was very friendly and helpful. This is the best sushi place that I have tried in Montreal! We all left happy",Natalie,2026-01-07T18:17:32.756355382Z
ChIJJYBkessbyUwRXaZqVVgFtYU,Ganadara (McGill),korean_restaurant,"2077 Blvd Robert-Bourassa, Montréal, QC H3A 2L1, Canada",45.5047588,-73.5727769,3.9,205.0,75.7,5.0,This is my no.1 favorite place in downtown Montreal. It is super cheap the food is super good and the vibe is really nice. The staffs are really really friendly. The place is pretty lowkey but still loved it so much. Definitely comeback here every time I visited Montreal.,Bim Bim,2025-12-23T04:08:54.504050652Z,5.0,"I’ve been coming here since my McGill days — it’s always been my go-to for affordable and tasty Korean food. Recently they added a bunch of new menu items and drinks, and they’re all really good! The pork bone soup is a must-try. Highly recommend this spot, especially on a cold day!",ruiyang xu,2025-11-09T01:02:24.576240878Z,4.0,"Ganadara offers a straightforward take on Korean food, with a menu on classics like ramyeon and bibimbap. The ramyeon is a solid choice, delivering a familiar and comforting flavor profile without any unexpected twists. Similarly, the bibimbap is competently prepared, featuring the standard mix of vegetables and a fried egg over rice.
Overall, the food is exactly as one would expect—no big surprises, good or bad. It's a reliable option if you're in the mood for a quick and predictable Korean meal.",W. L.,2025-08-11T20:22:26.039676146Z,5.0,"I go there almost every week, and have tried pretty much everything so far. Make sure to try their Dak balls, pork ramen(my fav!!), soondubu jigae, cream shrimp udon, and katsu chicken curry. I love how they marinate and grill the pork. And you can diy around the menu, be creative when you order, most of the time they’ll satisfy your needs.
Prices are acceptable, atmosphere has improved quite a lot recently loll",itsdanatotheflayo,2025-06-12T17:17:40.176539352Z,5.0,"Love the Ganadara restaurants ❤️❤️ We’ve been to the one in MacKay and just as happy with the service at the Robert Bourassa location 🎉🎉 We had the shrimp tempura as the appetizers and then each had Bibimpap (fried chicken, grilled chicken, and beef) and beyond delicious 😇😇 Cannot wait to come back to this super affordable and nice 10/10 restaurant and try noodles on the menu",Saumya Asthana-Rubin,2025-06-30T16:49:09.110664261Z
ChIJK3UDI7gbyUwRpuBNJQgvkBc,Yalla! Le Comptoir Libanais,restaurant,"2020 Blvd Robert-Bourassa Suite #161, Montréal, QC H3A 2A5, Canada",45.5039643,-73.5722856,4.9,89.0,159.8,5.0,"AMAZING FOOD!!! So delicious!! My colleague recommended this place to me last week and i’ve been going every single day this week!!
The food is absolutely delicious, super fresh, and the employees are so so nice!!
I definitely recommend!!",Charlotte Bodart,2025-06-12T19:27:39.878028903Z,5.0,Love it here! I eat here multiple times a week. Staff is so kind and food is consistently good. They have a nice student discount too! Would recommend if you are a student at McGill - very convenient.,Aleena,2025-12-15T20:20:25.841683388Z,5.0,"WOW! Juicy chicken in the Schwarma - the marinade came through beautifully. I was so hungry that I stayed and the big windows and   Peaceful ambiance. There are many food choices, downtown, yet for Taste, Price and Peace this is my new fav.",Danica Virginia Meredith,2026-01-08T21:38:55.488072477Z,5.0,"The best spot for a real authentic shawarma! The chicken and beef are seasoned to perfection. Every bite is like a party in your mouth. The only regret is having to eat the last bite while knowing it’s the last one.
Try it and see for yourself!",Najib Nassif,2025-09-25T23:36:54.512056668Z,5.0,"Very welcoming staff. Everything is fresh and tastes great. I Recommend the Chicken sandwich and the fried cheese rolls!!

Perfect spot for an authentic Lebanese meal. Worth coming back for more.",W.M.,2025-05-07T01:39:33.179691Z
ChIJZ354cEYayUwRY9GLJR08PhI,My Little Cup,coffee_shop,"dans la station du metro mcgill, 2055 Blvd Robert-Bourassa, Montréal, QC H3A 1J9, Canada",45.5044884,-73.5721393,4.4,136.0,133.4,5.0,Delightful place- has an excellent assortment of coffee but I go for the delectable baked treats. See my almond muffin below!,Al,2025-12-19T18:23:58.516593965Z,5.0,Conveniently located while transitting the McGill metro. Service is polite and friendly. Latte is one of the best i had in the area and it was amazing.,Navneet Singh,2025-03-31T17:06:27.091852Z,5.0,"Consistently good lattes, served out of a tiny counter inside McGill metro. To go only, obviously. Nice latte art. Need I say more?",Lauren Robillard,2025-10-28T14:16:41.983464501Z,4.0,"I am a regular at this place. And have been putting off writing a review for a while. Because I always thought I’d give it another try.
I have to say if you are not friendly at least make me a good capuccino. I’m sorry I don’t know the names but literally the man who works there who always wears a hoody is the only friendly person, and he is the only one who should be allowed to make coffee. He actually puts an effort. The lady that is working there today, I dread when she makes my capuccino. First the cup is not even filled . The foam is wrong and she just throws the milk in there without any good method/barista technique . Complaining is not my thing but the ladies that work there do not like/know how to make coffee nor are they ever friendly . Kinda sad experience when you just want a pick me up nice cup of capuccino. See pic attached and judge for yourself if this is worth $6.50
i recommend only if the guy is making the coffeee

Revised : October 2025

I’m glad the other lady doesn’t work there anymore :D

Katy is the best at making coffee ! Not only she is super friendly and cool but she is a pro at making cappuccinos etc :) and also the other two guys there are super nice as well .",Diana Sánchez,2025-10-31T19:16:19.177817319Z,5.0,"Like to start my day with my regular coffee which is a cortado, always delightful prepared by the barista, an English woman in Montreal🙂. I’m sure you all know who!",Giuseppe Chirico,2025-10-29T16:37:03.033795491Z
ChIJZWxDWkQayUwR4BQKrNd59fc,Tim Hortons,coffee_shop,"2021 Av. Union, Montréal, QC H3A 2C1, Canada",45.505055,-73.5713924,3.4,349.0,177.8,1.0,"Dont come here during weekdays when you’re heading to work. 1 person working during rush hour morning???? The employee got no sense of urgency too. 12 people lining up for 1 employee, more than half of the people had leave because they’re running late to work. Management and business owner, u need to fix this. Also no cold brew, no latte, no loaded wraps, but it’s all over there menu. I asked if they run out and she said we never have those lol",Joyin Rey,2025-12-08T14:00:58.335289919Z,1.0,"Management: look at all your 1-star reviews. You say you’re sorry blah blah blah, but why don’t you take a look at why customers dont like your food or your service.

Instead of a canned response about how sorry you are,  why don’t you actually make some changes so that your customers will maybe dislike your business a little less?

Hire more people. Train them to actually care about their customers. Sell what you advertise on your menu. It is not rocket science.

I’ll never buy anything from this place again.

Don’t apologize. Don’t ask me to fill out any forms. Dont ask me to call an 800 number. I’m done with it.

Edit: I told you not to ask me to fill out a form. And what do you do? Ask me to fill out a form. Another great example of how you listen to your customers.",Sery,2026-01-19T13:18:59.395333143Z,1.0,"Manuella really has difficulties to listen to customers. I order the same thing every time I come, and I have to repeat on the counter 3x to get the order right. Even with that, she manages to add cheese every single time to my order, which I can't eat, and has to do it a second time. Today I did not check and ... she once again added cheese to the order she herself took.

I understand this job is bad and unpleasant, but it doesn't mean you can just ignore what was entered at the cashier and is displayed on your screen every single time.",Milan Assuied,2025-12-02T13:20:46.281085427Z,1.0,"I arrived at 9:40 AM on Monday, August 25th, 2025. The employee did not greet me when I walked in. I asked about a drink that is clearly listed on the menu, but she shook her head and gave a sarcastic look, as if it didn’t exist. When I asked again, she kept the same dismissive attitude. It was clear she did not want to be there and maybe didn’t even know the drinks on her own menu or how to make them. I had planned to order food as well, but I ended up leaving. Worst Tim Hortons experience I’ve ever had.",Cristina Mock Huidobro,2025-08-25T13:59:29.480640141Z,1.0,"Are you kidding me, the quantity of cheese is very poor.
go to another tim I think the cheese is out of stock in this one.
Very bad and I had to go and returned and they did the same quantity. Waste of time and money",ISMAIL NJEH,2024-06-10T15:04:06.601677Z
ChIJc7MdnAobyUwRg9Evs95MJyE,Columbus Café & Co,coffee_shop,"2020 Blvd Robert-Bourassa, Montréal, QC H3A 2A5, Canada",45.5039643,-73.5722856,3.3,154.0,159.8,5.0,"I’ve come here a few times and every time I’ve had a lovely experience! They have great coffee and snacks and the staff here are super sweet. The atmosphere is also very welcoming and calm, which makes it a perfect spot for studying or getting some work done. If you want a nice chill cafe, I highly recommend coming here!",Charlie The cat,2025-03-03T00:44:58.845844Z,3.0,"Cheesecake was sooo stale when i ordered it. I understand it was closing time but the quality was overall quite disappointing.

FYI, communication was quite difficult as the staff here didnt understand English. The service here isnt too friendly either. Maybe language barrier..? Idk",Su,2025-07-19T23:37:09.082525705Z,1.0,"I want to give 0 star to the service. I went to this coffee shop today to buy a cheesecake, and the service I received was completely unacceptable. The staff was extremely rude, with an angry expression the entire time. She even stared at me all the way as I was leaving, which made me feel very uncomfortable and disrespected. I am pregnant, and her behavior left me feeling unwell and upset. There was absolutely no reason for her to treat a customer this way, especially when I spoke politely the whole time. I hope the management takes this seriously and addresses such behavior immediately.",Rebecca Wang,2025-10-16T17:46:57.147274651Z,2.0,"Great location, however the staff were hostile and ruined the experience of being there. I forgot to add non-dairy milk to my order (which is my bad), but afterwards was told it’s too late to change the milk even if I pay extra and I should “order correctly next time”. They then yelled at me from across the cafe when my order was ready. Won’t be going back.",Emilie Brunet,2025-08-25T17:34:57.911504784Z,5.0,"On a stroll near mcgill metro, I happened to pass by this excellent location.Upon entry, I was greeted by the sweetest staff and the overall ambiance was great,especially the music!I could imagine coming here to complete work,study etc. I had the breakfast sandwich and it was very flavourful,accompanied by a espresso this was a great experience.",Aly Chakiri,2025-11-25T04:19:52.287245556Z
ChIJhV_Qm0YayUwRTpOJxodR3k4,Presse Café (BNP),coffee_shop,"1981 Av. McGill College, Montréal, QC H3A 2W8, Canada",45.5034005,-73.5725873,4.5,19.0,199.2,5.0,"They always welcome every customer with a huge smile, big positive energy. From breakfast to lunch, the food is amazing. It's the spot I typically stopped by for my 1st coffee to Kickstart my day.",Natasha DG,2026-01-16T12:24:16.345506655Z,5.0,"Despite currently being hidden away behind heavy construction, Presse Café is a nice spot with very friendly service. The drinks here are quite good and reasonably priced. Staff friendliness was definitely the highlight on my particular visit.",Natan Sakajiri,2022-03-19T03:06:52.683470Z,2.0,Not a cafe,De Popo,2026-02-03T20:03:33.118821628Z,5.0,"Absolutely delicious! Very fresh. A good, generous portion. Plus, the customer service is fantastic. Thank you!",Sophie Proulx,2023-03-30T17:10:10.159803Z,5.0,"The staff were always smiling, pleasant, and positive. The portions were good and the quality was good.",Stephane Charlebois,2026-01-13T17:01:49.958496193Z
ChIJiX0mJ9QbyUwRmhe7tCdyYa4,Second Cup Coffee,coffee_shop,"2020 Blvd Robert-Bourassa bureau 2160, Montreal, QC H3A 2A5, Canada",45.5040975,-73.5722315,3.7,25.0,152.3,5.0,"I have been there around 10 times total and always got some kind of coffee drink and it was always really good. It is kinda pricey but not anymore than starbucks.
I tasted a monster brownie recently too and it was great.
I dint really like the caramel cheesecake tough because it was dry.
I can't speak for the other food items.",Adriana Bl,2023-11-08T16:03:32.891065Z,2.0,"Order a Hot chocolate with whip cream and charge .70$ ok… and I got a carrot muffin which is dry and old. Btw it’s 9:30am. Normally in the morning it’s supposed to be fresh. 10$ for 2 items, I don’t think I will be coming back. The service is slow, a husband and wife manage the cash and order.",susan tran,2023-01-26T15:04:00.999268Z,1.0,The cafe latte is so bad ! Why you put this huge amount of cinnamon in it ! I threw the cup after few sips it was so disgusting. If i wanna drink such thing i would just go and add cinnamon to a cup of water instead paying five bucks for this,Malak Omar,2025-09-12T21:28:17.400659255Z,5.0,"I had the pleasure of visiting the Second Cup café located at the McGill metro station recently, and I must say, the experience was delightful. The standout feature for me was their frappes, which were exceptionally good. The blend was smooth, the flavors well-balanced, and each sip was a refreshing burst of joy. The café itself had a cozy atmosphere, making it a perfect spot for a quick break or a leisurely sip. The staff were friendly and efficient, adding to the overall positive experience. If you find yourself near McGill metro station and in need of a cooling, tasty beverage, I highly recommend stopping by this Second Cup for one of their delectable frappes.",GL Francesco,2024-01-30T20:56:38.314674Z,3.0,"Edit- changed from 1 to 3 stores for the  customer service at the central office.
Original: This place is overpriced but the service is horrendous. They served an Egg nog latter HEAVILY peppered with Cinnamon and with a rot after taste to the point I choked on it. I couldn't drink it. Instead of providing a new one, they looked befuddled pointing at their fake oat nog - wouldn't try the bad drink or even smell their oat nog to see if it was good. I spent 8 dollars and nothing was given as a substitute even though I left the drink there to show this wasn't about taking more than I paid. I would call what they did stealing - especially if you're advertising egg nog and it isn't that!",Chloe Garcia,2024-12-21T00:55:52.116307Z
ChIJjZmUaEYayUwRQI6z0MZEaN4,Subway,sandwich_shop,"635 Av. du Président-Kennedy, Montréal, QC H3A 2L1, Canada",45.5047514,-73.57251579999999,3.5,126.0,95.1,1.0,"Ordered three subs. Steak, Chicken and Tuna. There was hardly any meat in all of them. I was just eating bread. Never again.",Di Ta,2025-09-18T13:01:55.513441999Z,1.0,"The employee/manager, wasn’t wearing her uniform, she was working and smoking a full joint of marijuana just in front of the store and she went to work with food in front, very unprofessional. And it was smelling weed all over the full store. Was very unpleasant eating my food. The second girl was always in the back for a long period of time while the customers were waiting for ordering their food. Workers doesn’t have a hair net either. Very unpleasant experience in this place.",Justine Laurelle,2024-10-04T21:36:21.736477Z,5.0,Great tuna sandwich from a popular restaurant near by Subway eat fresh.   The Name Subway says it all forgot your lunch there's always a restaurant for that no need to be offended okay.  Enjoy what's out there.,Juliana Covatta,2024-10-09T21:33:25.709501Z,1.0,Just went there to eat at around 8:35 and the cashier wouldn't let me in. They close at 9!!!! Not ok subway. He was mopping and locked people out a solid 30 min before closing,Simeon Radev,2019-03-10T02:24:07.696897Z,5.0,Reopened and its nice and clean. Classic subway sandwich,Nicolas Haddad,2025-09-18T01:43:35.074359495Z
ChIJl5MGaEYayUwReSAvh9HMOZI,Pizzeria Bros (Downtown),pizza_restaurant,"2075 Blvd Robert-Bourassa Suite 100, Montreal, QC H3A 2L1, Canada",45.5047601,-73.572713,4.4,482.0,80.3,2.0,"Not sure if this is usual type of pizza in Quebec, but pizza at this place was soggy ans slightly burnt on the back. I did check to confirm with the person if it is their usual pizza and he confirmed they make it this way, though he gladly offered to make a fresh one for me again.

The attendant is very nice person

Just that soggy pizza is not something that I like, it was the first time.

I am yet to experience at other restaurant in Montreal",Gaurav Gupta,2026-01-13T18:00:14.961556815Z,5.0,"Was in a time crunch but wanted to grab some Montreal-style pizza. Pizzeria Bros totally came through. Humberto patiently and cheerfully explained all the options for ordering, and the pizza he quickly prepared was great. Loved the thin crust and that the pizza wasn't too salty. We enjoyed it so much we ordered two more, which were equally as satisfying (including the one we took on the road with us). Really appreciated Humberto's friendly service as well; it was the perfect way to end a short visit to the city.",Josh Lewis,2025-08-10T19:00:29.368757993Z,4.0,"We have tried chicken pizza
90 secs your pizza will be ready and it’s very thin and tasty
You can select whatever the toppings you want",Pradeep Reddy,2025-12-17T07:04:59.896980225Z,4.0,"I visited this pizza spot at around 9 p.m., and it was a great experience. The cozy, modern vibe with warm lighting and stylish decor made for a really inviting atmosphere. The staff were friendly and seemed well organized, which added to the positive vibe of the place.

The pizza I had was delicious the Margherita was fresh and flavorful, with a crispy crust and perfectly melted cheese. I loved how the menu is clearly displayed and easy to read, with plenty of options.

it’s a great place to grab a tasty, authentic pizza in a relaxed setting. Highly recommend it for pizza lovers .",Hanin,2025-06-09T01:46:44.053146569Z,3.0,"I visited this place on Friday night about 8:30 pm, for a while we were the only customers, I ordered 2 pizzas (which were delicious) and a drink with fries. No fries for over 30 minutes, had to ask twice for them and when finally given to us, we were told that the person at the cash said we never ordered them. Receipt in hand and the only two people inside for 15 minutes and he says we didn't order fries, unbelievable.
Great service from the pizza cook though.",Mikhael Orozco,2025-09-14T22:24:48.199414759Z
ChIJo7uic0YayUwRivJnKYXktEc,Pizza Soleil,pizza_restaurant,"dans la station de metro mcgill, 2021 Av. Union, Montréal, QC H3A 2C1, Canada",45.5049917,-73.5714533,4.4,268.0,173.0,5.0,Amazing selection and service. Honestly one of the most underrated pizza place in Montreal if I’m being honest. The worker were super friendly. Really recommend everybody to check this place out.,Noah Chivaza,2026-01-09T22:38:57.619942959Z,5.0,Best pizza by the slice in downtown Montreal. Near the entrance to the McGill Metro station. Fantastic pizza at very reasonable prices. If you’re downtown you have to try this place. It has seating for dining in or takeout.,Sam Sirdeshpande,2025-12-13T04:40:09.748756357Z,5.0,"Great food :)
You have to try their pepperoni pizza….you’ll not just want to have a slice

Great service and the owner is the best
Love,love,Pizza Soleil :)

And they are very budget friendly",miriam prempeh,2025-12-12T03:49:17.141547261Z,5.0,"Great owner!

Very friendly. The pizza is also good if you are in a hurry to catch the train",Aspen Nanzhen Qiao,2025-07-19T14:34:50.564620322Z,5.0,"The staff here are always very polite and attentive😊.
Their pizzas are always fresh.🍕🥤
Whenever I’m craving pizza and I’m nearby, I stop by here 🤫— their prices are reasonable too💰",Hani,2025-08-17T18:43:39.797522556Z
ChIJr5cOe0YayUwR4eB4sFK-Soc,Essence,restaurant,"2001 Blvd Robert-Bourassa, Montréal, QC H3A 2A6, Canada",45.5045166,-73.5718002,3.8,650.0,156.4,4.0,Food is good. Good place to have a business dinner. Salmon was really tasty and juicy.,Ben Hou,2025-11-13T02:15:11.936861763Z,4.0,"This restaurant is located a few steps below ground level, but it has a lot of windows. It's very nice to be there on a sunny day. The decoration is classy and the service is very attentive. My water glass was never empty. The food is good, but nothing extraordinary. It's a little pricier than your average restaurant but the location and service is worth it. I went there for lunch and I would go back.",Nelson Seto,2019-04-24T17:49:37.579524Z,5.0,I was there for the club we went for nostalgia and def not going back ! It was fun but like if you not between 18 and 21 don't go it's full of youngster. Not enough smoke from the smoke machine tho,Bruce Wayne,2025-09-12T01:25:26.004158493Z,5.0,"I have walked by here so many times but didn't take the time to check it out. I would say that it is worth the visit. Can't beat the location, corner University (now Robert-Bourassa) and de Maisonneuve, with its beautiful terrace! The food on the website is listed as international; I feel like that just means delicious food with beautiful presentation. Even my salad was fancy! I will be coming back this summer!",Tanya EJ,2018-06-12T14:06:15.364Z,5.0,"Nice atmosphere, very fast service and a lot of interesting items on the menu. It's very hard to find parking in the area, a great experience overall. The outside patio is nice, plenty of shade, but a busy street and noisy.",Leonid Chukhovsky,2025-07-05T19:42:25.599652416Z
ChIJr5cOe0YayUwRX2TX7eJOskA,Café Et Compagnies,cafe,"Niveau Metro Level, 2001 Blvd Robert-Bourassa, Montréal, QC H3A 2A6, Canada",45.5045218,-73.5718577,4.5,8.0,152.0,4.0,"This is probably the food court restaurant offering the best service in Montreal downtown! I ordered a casablanca sandwich with salads. The sandwiches are delicious but the salads are okay. Knowing that it was my first time at their restaurant, they offered me a huge piece of chocolate chip. They might not be the best tasting restaurant in town, but if you are looking for people who are ready to serve you with warmth and a genuine smile, go there!",Lisa T,2019-11-16T18:53:02.381222Z,2.0,"I can't comment on the lunch offerings, but the breakfast needs work. Baked beans taste like they came directly out of a can and were microwaved; no flavour at all. Potatoes and sausage were microwaved; I say this because I saw it happen. Eggs were acceptable if a bit overcooked. Toast was fine.

The coffee, however, was surprisingly good, and the staff is really nice. I'll never get the breakfast again, but I might get their coffee.",Kevin Church,2021-12-14T13:37:14.073338Z,5.0,"A conveniently located BUT quiet downtown eatery with a very good selection and EXTREMELY FRIENDLY service... I often make this spot my pit stop before heading up to the office. I also truly enjoy the coffee, and sometimes I discover an extra little surprise with my meal... like a chocolate chip cookie. ☕️ 🍪",Stefano Di Lollo,2019-12-10T18:07:02.665534Z,5.0,Tastyyy pastry… guy barista is charming. Quick service.,Bobby Bobbert,2022-08-23T20:39:28.333754Z,5.0,Best food and best service ! I absolutely loved this place ☺️,Stephanie Karam,2021-10-02T22:22:51.383784Z
ChIJwXF668UbyUwR9h_ZqY9ZLXY,Café L’UPPERCUP,coffee_shop,"550 Av. du Président-Kennedy, Montréal, QC H3A 1L8, Canada",45.5053756,-73.5713598,4.8,64.0,184.5,5.0,"Great coffee and delicious pastries! Stayed at a nearby hotel while visiting and came across this cute coffee shop. Ordered a cafe mocha and cafe viet along with a couple pastries (one with apple filling and another with raisins). Everything was wonderful and customer service was excellent. With two young toddlers, I always appreciate a welcoming environment. The woman at the counter was super friendly and kids also enjoyed it. Highly recommend for anyone in the area.",Jenny Maiorano,2025-08-28T14:12:08.035718164Z,5.0,"I love this place like my favourite coffee place in Montreal - excellent value for price, nice helpful young staff and it’s very quiet so perfect place to sit and relax
Their cookies are also delicious especially the Dubai chocolate one :)
They have a boxing ring next door",M Rabbat,2025-10-10T16:05:12.716304418Z,5.0,"Went this afternoon around 4:30pm. The barista was very warm and welcoming! Ordered my usual decaf oat cortado and I don't always have high hopes for decaf but this one was surprisingly really good. The espresso tasted nice and rich with no sour or bitter notes. (Didn't try any food).

Nice vibe inside with the boxing gym and good music too.

Although I arrived close to closing I didn't feel any pressure to hurry up.

Thanks for a great afternoon coffee♡",Laura Barnett,2026-01-03T22:32:35.190805212Z,5.0,Hopped there after skating in place des artes and it was a pleasant break from the cold. Gathered around to play cards and the mocha and croissant was very tasty!,Renzo Lock,2025-12-30T00:28:54.752663051Z,5.0,amazing espresso!! I've been going during finals season and it's super chill for studying. good vibes and really nice staff as well!,Nandika Mukherjee,2025-12-11T18:53:06.318309087Z
